trip_id,customer_id,driver_id,pickup_location,drop_location,distance_km,fare_amount,payment_method,trip_status,trip_timestamp
2653,282,83,Koramangala,Andheri,8.55,188.32,Card,Completed,2026-02-05 03:55:04
2654,940,142,Andheri,Indiranagar,28.79,697.46,Cash,Completed,2026-01-16 06:15:54
2655,560,128,Indiranagar,Andheri,3.32,66.2,Card,Cancelled,2025-11-03 08:35:36
2656,899,178,Banjara Hills,Connaught Place,14.29,244.88,UPI,Completed,2026-06-17 02:59:23
2657,253,286,Indiranagar,Whitefield,5.04,82.78,Cash,Completed,2025-08-21 17:57:33
2658,657,284,Hitech City,Andheri,11.41,265.94,UPI,Completed,2026-05-05 20:29:42
2659,962,267,Banjara Hills,Andheri,5.64,99.31,Card,Cancelled,2025-09-09 11:49:21
2660,603,201,Gachibowli,Andheri,3.82,71.28,UPI,Completed,2026-01-19 00:58:58
2661,99,280,Hitech City,Connaught Place,22.15,383.94,Card,Completed,2025-10-30 05:39:08
2662,166,40,Hitech City,Hitech City,20.11,418.14,UPI,Cancelled,2025-09-16 06:50:45
2663,338,497,Banjara Hills,Connaught Place,17.85,347.78,Card,Completed,2025-09-21 13:22:56
2664,567,79,Hitech City,Koramangala,20.62,333.38,Cash,Completed,2026-05-06 14:18:04
2665,937,261,Koramangala,Whitefield,9.27,195.59,Cash,Completed,2026-03-13 00:13:03
2666,461,270,Gachibowli,Banjara Hills,18.56,322.13,UPI,Completed,2025-08-22 02:56:14
2667,34,482,Whitefield,Hitech City,20.63,481.19,Cash,Completed,2025-12-28 17:29:14
2668,631,490,Indiranagar,Indiranagar,25.9,475.44,UPI,Completed,2025-12-02 18:59:45
2669,924,277,Hitech City,Banjara Hills,21.53,369.66,Card,Completed,2026-03-17 20:54:21
2670,994,104,Gachibowli,Indiranagar,17.8,416.16,Card,Completed,2026-01-06 15:52:30
2671,616,92,Whitefield,Gachibowli,14.13,306.12,Card,Completed,2025-12-10 23:38:46
2672,647,359,Indiranagar,Andheri,2.26,47.36,Card,Completed,2025-12-18 21:20:16
2673,676,230,Gachibowli,Banjara Hills,17.54,345.83,Card,Completed,2025-11-19 00:46:06
2674,590,129,Indiranagar,Connaught Place,27.63,453.09,Cash,Completed,2025-12-28 13:34:55
2675,613,363,Andheri,Connaught Place,25.65,401.88,UPI,Completed,2025-08-12 10:12:44
2676,135,174,Banjara Hills,Koramangala,7.19,120.8,Card,Cancelled,2025-12-09 04:47:31
2677,778,47,Andheri,Hitech City,11.2,249.54,Cash,Completed,2025-11-12 10:24:16
2678,993,300,Indiranagar,Connaught Place,23.21,464.07,Cash,Completed,2026-02-12 01:50:29
2679,140,485,Connaught Place,Koramangala,8.85,139.97,Cash,Completed,2025-11-25 23:50:53
2680,700,304,Koramangala,Andheri,18.08,451.37,Cash,Completed,2026-07-17 15:45:12
2681,801,172,Indiranagar,Hitech City,13.89,326.43,UPI,Completed,2026-01-17 20:58:25
2682,86,30,Connaught Place,Connaught Place,21.89,454.34,UPI,Completed,2026-06-18 18:21:58
2683,342,304,Connaught Place,Gachibowli,9.99,183.53,UPI,Completed,2025-08-25 12:07:01
2684,946,20,Indiranagar,Whitefield,23.69,416.23,Card,Completed,2025-11-15 07:32:20
2685,691,335,Whitefield,Connaught Place,2.57,58.11,UPI,Completed,2026-05-07 01:59:10
2686,162,272,Banjara Hills,Hitech City,8.55,149.48,Card,Completed,2026-02-26 00:52:20
2687,39,118,Koramangala,Koramangala,22.84,567.84,Card,Completed,2025-09-20 00:11:21
2688,527,487,Connaught Place,Andheri,17.42,306.92,Cash,Cancelled,2026-03-03 06:35:57
2689,780,139,Koramangala,Hitech City,3.66,90.11,Cash,Completed,2025-10-20 15:15:06
2690,673,333,Koramangala,Koramangala,27.35,492.19,Cash,Completed,2025-11-07 19:25:17
2691,726,348,Hitech City,Andheri,14.25,300.39,Card,Completed,2025-12-06 18:19:30
2692,438,474,Hitech City,Banjara Hills,21.12,466.9,UPI,Cancelled,2026-01-15 00:40:29
2693,247,151,Gachibowli,Hitech City,4.04,100.1,Cash,Cancelled,2025-09-03 07:52:14
2694,661,226,Gachibowli,Andheri,10.87,197.71,Card,Completed,2025-09-13 13:13:42
2695,387,471,Hitech City,Banjara Hills,13.11,264.65,Card,Completed,2025-11-02 03:39:30
2696,102,35,Koramangala,Gachibowli,18.9,421.35,Card,Completed,2026-06-23 16:40:10
2697,68,453,Whitefield,Indiranagar,12.38,261.73,Cash,Completed,2026-07-07 19:41:36
2698,300,91,Andheri,Andheri,24.34,422.66,Cash,Completed,2025-11-14 10:07:29
2699,891,288,Connaught Place,Hitech City,28.69,562.54,Card,Completed,2026-01-04 18:06:14
2700,503,15,Andheri,Indiranagar,29.39,515.13,UPI,Cancelled,2026-05-19 02:00:14
2701,924,27,Connaught Place,Koramangala,7.2,111.53,Cash,Cancelled,2026-01-06 21:55:32
2702,122,423,Andheri,Whitefield,23.31,444.94,UPI,Cancelled,2026-02-10 17:54:07
2703,522,167,Banjara Hills,Banjara Hills,6.8,110.21,Card,Completed,2026-05-19 18:04:34
2704,552,386,Indiranagar,Andheri,23.94,590.21,Cash,Completed,2026-01-08 02:18:27
2705,209,84,Gachibowli,Whitefield,27.53,540.26,Cash,Completed,2026-01-06 08:33:45
2706,286,181,Whitefield,Hitech City,5.16,88.52,Card,Cancelled,2025-10-25 03:08:57
2707,869,384,Connaught Place,Connaught Place,13.43,287.22,Cash,Completed,2026-04-15 08:33:34
2708,661,358,Banjara Hills,Andheri,11.62,235.01,Card,Completed,2026-01-04 15:11:40
2709,364,58,Whitefield,Gachibowli,3.89,62.49,UPI,Completed,2026-02-24 16:40:25
2710,446,122,Gachibowli,Whitefield,6.65,141.35,UPI,Cancelled,2026-02-15 11:44:48
2711,425,43,Hitech City,Gachibowli,25.0,548.55,UPI,Completed,2025-08-01 19:08:01
2712,462,334,Hitech City,Banjara Hills,18.76,363.13,Card,Completed,2026-05-25 09:37:24
2713,832,483,Whitefield,Whitefield,21.64,467.94,Card,Completed,2026-04-22 10:48:10
2714,116,143,Banjara Hills,Indiranagar,4.51,85.93,Card,Completed,2025-09-01 20:42:04
2715,369,111,Indiranagar,Connaught Place,25.42,554.97,Card,Completed,2026-06-26 07:07:34
2716,788,369,Koramangala,Indiranagar,25.27,402.24,UPI,Completed,2026-04-19 01:35:45
2717,114,472,Whitefield,Koramangala,12.19,280.06,Cash,Cancelled,2025-08-19 23:37:05
2718,513,464,Connaught Place,Whitefield,8.52,202.39,UPI,Completed,2026-04-25 19:51:01
2719,733,275,Andheri,Gachibowli,8.87,187.44,Card,Cancelled,2026-06-26 17:32:31
2720,374,97,Connaught Place,Connaught Place,25.69,418.5,UPI,Completed,2025-10-28 03:39:16
2721,460,340,Whitefield,Andheri,29.41,534.87,Card,Completed,2026-06-10 07:53:20
2722,985,222,Gachibowli,Whitefield,11.52,211.25,Cash,Completed,2025-10-17 08:36:44
2723,540,461,Connaught Place,Hitech City,19.58,381.7,UPI,Completed,2026-07-22 22:11:57
2724,186,187,Banjara Hills,Hitech City,25.17,519.67,Card,Completed,2026-05-06 18:25:31
2725,715,2,Whitefield,Banjara Hills,29.61,629.55,UPI,Completed,2025-09-30 01:14:49
2726,956,63,Gachibowli,Koramangala,25.38,405.0,Card,Cancelled,2026-02-15 05:20:19
2727,306,410,Indiranagar,Koramangala,7.34,181.12,UPI,Cancelled,2025-10-17 21:40:19
2728,796,172,Koramangala,Koramangala,27.42,444.38,Card,Completed,2025-12-27 08:35:31
2729,831,54,Gachibowli,Gachibowli,3.19,62.6,Card,Cancelled,2026-06-13 13:34:52
2730,861,405,Andheri,Andheri,25.52,539.48,UPI,Cancelled,2025-08-06 20:50:15
2731,314,156,Connaught Place,Andheri,2.63,47.36,Cash,Completed,2025-11-23 17:01:10
2732,660,499,Gachibowli,Koramangala,24.03,431.48,Card,Cancelled,2026-06-20 08:38:15
2733,112,23,Hitech City,Indiranagar,12.67,307.19,Card,Completed,2026-05-21 22:35:51
2734,632,99,Banjara Hills,Hitech City,29.8,724.64,Card,Cancelled,2026-04-09 06:26:59
2735,246,224,Koramangala,Hitech City,4.34,94.56,UPI,Completed,2026-05-27 23:10:29
2736,401,380,Whitefield,Indiranagar,18.12,308.89,Cash,Cancelled,2025-12-14 20:26:40
2737,189,73,Hitech City,Banjara Hills,15.48,239.63,Cash,Completed,2026-01-01 10:43:48
2738,399,340,Banjara Hills,Koramangala,9.26,165.06,UPI,Completed,2026-06-13 19:29:15
2739,128,253,Connaught Place,Indiranagar,23.69,407.87,UPI,Completed,2026-01-03 12:29:30
2740,483,325,Koramangala,Indiranagar,3.58,57.47,Cash,Completed,2025-11-26 14:36:44
2741,852,36,Connaught Place,Connaught Place,13.55,317.12,Cash,Completed,2026-04-19 03:59:19
2742,711,172,Indiranagar,Koramangala,10.27,176.16,Card,Completed,2025-10-30 06:01:41
2743,136,2,Indiranagar,Hitech City,19.82,426.2,Cash,Completed,2025-12-24 23:17:36
2744,781,475,Koramangala,Connaught Place,22.08,437.68,Cash,Completed,2026-02-09 21:36:11
2745,361,355,Hitech City,Whitefield,26.52,601.48,Cash,Cancelled,2026-04-08 19:25:19
2746,603,32,Gachibowli,Whitefield,9.46,196.9,UPI,Completed,2025-09-08 05:16:27
2747,855,189,Koramangala,Koramangala,8.92,179.24,Card,Completed,2026-06-23 03:11:15
2748,747,418,Connaught Place,Indiranagar,11.6,285.8,Cash,Completed,2025-08-11 10:11:10
2749,417,357,Gachibowli,Andheri,22.66,518.94,Cash,Completed,2025-08-26 13:21:34
2750,680,168,Indiranagar,Andheri,29.86,613.58,UPI,Completed,2025-10-23 23:39:13
2751,839,441,Koramangala,Indiranagar,3.71,72.44,Cash,Completed,2026-03-03 16:34:06
2752,608,368,Indiranagar,Gachibowli,29.79,456.84,Card,Completed,2026-04-10 05:25:26
2753,674,473,Banjara Hills,Hitech City,3.73,88.69,UPI,Completed,2026-03-27 05:57:40
2754,922,112,Whitefield,Koramangala,18.93,429.4,Card,Completed,2025-08-22 08:46:47
2755,668,24,Whitefield,Whitefield,3.53,74.54,Cash,Cancelled,2026-04-25 20:18:56
2756,891,225,Whitefield,Gachibowli,15.18,373.28,Cash,Cancelled,2025-08-02 18:31:43
2757,839,300,Connaught Place,Whitefield,29.11,625.23,Card,Completed,2026-06-24 22:28:35
2758,771,415,Whitefield,Indiranagar,25.46,399.86,Cash,Cancelled,2025-08-20 23:02:01
2759,710,264,Gachibowli,Indiranagar,17.06,359.81,Card,Completed,2025-11-14 21:03:39
2760,158,30,Whitefield,Connaught Place,23.76,544.69,UPI,Cancelled,2026-01-02 16:19:27
2761,209,81,Connaught Place,Whitefield,15.6,378.93,Cash,Completed,2026-05-16 18:05:41
2762,220,304,Koramangala,Andheri,3.86,90.22,Card,Completed,2026-06-17 05:33:10
2763,263,9,Indiranagar,Gachibowli,21.82,432.49,Card,Cancelled,2026-07-16 18:32:29
2764,903,449,Banjara Hills,Indiranagar,25.92,485.29,Card,Cancelled,2026-04-08 22:37:46
2765,397,304,Connaught Place,Connaught Place,15.19,320.7,Cash,Cancelled,2026-02-15 19:36:34
2766,91,18,Banjara Hills,Indiranagar,28.2,594.16,Cash,Completed,2025-09-17 02:05:50
2767,497,131,Andheri,Gachibowli,2.01,30.32,Card,Completed,2025-11-11 07:52:08
2768,191,32,Connaught Place,Andheri,13.59,301.58,Cash,Completed,2026-07-22 15:48:10
2769,398,496,Indiranagar,Indiranagar,13.36,210.76,Card,Completed,2025-11-12 06:50:33
2770,682,91,Hitech City,Hitech City,24.59,578.41,Card,Completed,2026-05-23 04:12:43
2771,551,228,Whitefield,Connaught Place,16.19,387.75,UPI,Completed,2025-12-23 16:43:33
2772,834,432,Hitech City,Banjara Hills,6.15,119.88,UPI,Cancelled,2026-04-19 19:00:52
2773,303,111,Koramangala,Connaught Place,10.49,169.49,Card,Completed,2026-04-24 19:08:16
2774,375,340,Banjara Hills,Indiranagar,22.29,436.88,Cash,Completed,2026-07-10 10:49:22
2775,895,483,Connaught Place,Gachibowli,22.61,471.38,UPI,Completed,2026-01-26 22:33:35
2776,782,468,Banjara Hills,Indiranagar,19.64,402.86,Card,Completed,2026-03-28 23:36:22
2777,132,207,Koramangala,Gachibowli,3.59,64.81,UPI,Completed,2025-08-28 08:06:58
2778,162,100,Andheri,Gachibowli,19.06,430.04,Card,Cancelled,2026-03-08 14:40:05
2779,569,157,Koramangala,Gachibowli,5.65,99.19,Card,Completed,2026-05-08 11:08:14
2780,95,213,Indiranagar,Indiranagar,28.29,569.82,Card,Completed,2025-07-24 11:43:30
2781,686,13,Whitefield,Indiranagar,27.16,578.92,Cash,Completed,2026-06-11 07:06:33
2782,82,325,Whitefield,Indiranagar,27.98,480.77,Card,Completed,2026-02-06 11:12:39
2783,200,247,Gachibowli,Indiranagar,22.95,358.96,Card,Completed,2025-08-14 09:21:07
2784,258,101,Banjara Hills,Gachibowli,23.53,457.79,UPI,Cancelled,2025-10-02 08:13:09
2785,436,6,Banjara Hills,Indiranagar,10.68,252.92,Cash,Cancelled,2025-10-16 10:32:14
2786,715,353,Andheri,Connaught Place,18.54,443.7,Cash,Completed,2026-04-28 06:35:24
2787,322,205,Indiranagar,Banjara Hills,5.02,122.61,Cash,Cancelled,2026-05-30 07:19:07
2788,819,348,Andheri,Whitefield,20.87,455.65,UPI,Completed,2025-10-08 07:49:38
2789,524,476,Whitefield,Gachibowli,17.58,352.36,Card,Completed,2026-03-08 04:15:34
2790,998,211,Indiranagar,Hitech City,11.44,253.89,Card,Completed,2025-10-04 09:37:43
2791,500,413,Koramangala,Banjara Hills,4.88,102.22,Cash,Completed,2025-10-14 07:04:00
2792,55,339,Gachibowli,Andheri,25.82,587.91,UPI,Cancelled,2026-01-02 01:54:39
2793,693,415,Indiranagar,Indiranagar,18.16,408.92,Cash,Cancelled,2026-01-18 21:02:01
2794,811,273,Hitech City,Banjara Hills,11.92,213.09,Card,Completed,2025-09-26 01:49:19
2795,350,297,Gachibowli,Indiranagar,16.89,396.7,Card,Cancelled,2026-03-25 23:36:23
2796,641,239,Andheri,Banjara Hills,4.09,85.06,UPI,Completed,2026-03-01 22:13:59
2797,515,486,Gachibowli,Connaught Place,22.48,389.55,UPI,Completed,2025-07-31 07:21:10
2798,608,197,Whitefield,Koramangala,25.64,585.62,Card,Completed,2026-04-12 01:26:45
2799,182,451,Gachibowli,Gachibowli,18.87,406.04,UPI,Cancelled,2025-10-15 00:09:52
2800,979,115,Hitech City,Koramangala,25.06,580.91,Card,Completed,2025-09-21 19:02:48
2801,989,98,Indiranagar,Koramangala,29.87,508.21,UPI,Cancelled,2026-04-19 23:08:37
2802,63,167,Whitefield,Indiranagar,4.3,95.98,Cash,Completed,2026-03-28 11:06:02
2803,517,224,Banjara Hills,Gachibowli,24.65,387.37,Card,Completed,2026-05-20 11:03:35
2804,600,373,Banjara Hills,Whitefield,23.57,458.23,Cash,Completed,2026-06-04 04:58:04
2805,688,455,Indiranagar,Whitefield,18.3,355.18,Card,Completed,2025-10-23 23:39:39
2806,890,145,Andheri,Gachibowli,28.03,454.01,Card,Cancelled,2025-07-31 19:42:09
2807,874,115,Gachibowli,Hitech City,23.08,365.2,Cash,Completed,2025-09-13 12:11:36
2808,205,85,Connaught Place,Banjara Hills,21.25,482.89,Cash,Completed,2025-10-13 15:53:19
2809,590,328,Hitech City,Banjara Hills,4.39,88.98,Cash,Completed,2026-02-17 13:28:53
2810,3,338,Koramangala,Connaught Place,15.99,277.75,Cash,Completed,2025-09-08 07:44:17
2811,272,388,Whitefield,Gachibowli,28.72,466.45,Card,Completed,2025-12-16 01:20:30
2812,268,486,Connaught Place,Whitefield,22.94,397.0,Cash,Completed,2026-01-23 02:50:23
2813,40,29,Hitech City,Indiranagar,12.74,242.87,Card,Completed,2026-07-13 21:59:37
2814,137,477,Connaught Place,Gachibowli,6.14,94.71,UPI,Cancelled,2025-10-25 14:35:43
2815,650,484,Hitech City,Hitech City,12.19,266.22,Card,Completed,2026-04-18 13:19:16
2816,63,441,Hitech City,Andheri,21.95,450.01,UPI,Completed,2025-12-08 10:25:11
2817,395,7,Banjara Hills,Whitefield,9.3,221.17,UPI,Cancelled,2026-02-26 19:57:40
2818,505,475,Andheri,Connaught Place,9.43,166.81,Card,Completed,2025-08-22 00:39:13
2819,398,270,Gachibowli,Andheri,22.1,470.72,Card,Completed,2026-06-04 14:43:58
2820,592,74,Connaught Place,Hitech City,26.48,414.55,Card,Cancelled,2026-07-04 11:35:39
2821,570,419,Koramangala,Banjara Hills,2.19,51.91,UPI,Completed,2025-10-28 12:33:53
2822,240,240,Koramangala,Indiranagar,17.58,309.26,Cash,Completed,2025-10-17 23:24:23
2823,421,445,Whitefield,Indiranagar,8.52,199.33,Cash,Completed,2026-07-08 19:43:04
2824,781,291,Andheri,Banjara Hills,27.78,548.38,Cash,Cancelled,2026-04-03 10:36:46
2825,249,353,Whitefield,Banjara Hills,9.64,162.99,Cash,Completed,2026-03-26 17:04:16
2826,835,294,Whitefield,Connaught Place,8.28,132.74,Cash,Cancelled,2025-08-28 16:05:26
2827,861,478,Banjara Hills,Indiranagar,11.32,228.75,Card,Completed,2026-05-03 19:07:11
2828,225,117,Andheri,Indiranagar,18.61,311.33,Cash,Completed,2026-06-04 19:47:02
2829,516,455,Koramangala,Koramangala,9.23,205.43,Card,Cancelled,2026-03-22 13:22:01
2830,74,314,Banjara Hills,Hitech City,5.84,107.19,Cash,Completed,2026-04-27 05:14:07
2831,196,264,Andheri,Gachibowli,24.03,402.67,Cash,Completed,2026-03-29 10:32:14
2832,746,58,Koramangala,Banjara Hills,3.64,67.33,UPI,Completed,2025-09-30 07:03:45
2833,295,162,Koramangala,Banjara Hills,7.9,124.12,Card,Completed,2026-06-19 05:40:22
2834,808,8,Banjara Hills,Indiranagar,5.04,93.36,Cash,Completed,2025-08-07 21:55:46
2835,199,274,Banjara Hills,Andheri,22.16,457.62,UPI,Cancelled,2025-10-13 16:28:32
2836,923,218,Hitech City,Koramangala,12.0,220.58,Cash,Cancelled,2025-11-04 20:40:51
2837,49,226,Andheri,Connaught Place,2.18,40.64,UPI,Completed,2026-05-14 03:44:32
2838,726,349,Hitech City,Gachibowli,3.08,49.58,Cash,Completed,2026-04-24 23:46:58
2839,824,101,Koramangala,Andheri,29.52,542.35,Card,Completed,2025-11-10 00:35:07
2840,720,499,Andheri,Connaught Place,11.89,268.17,UPI,Completed,2025-12-29 17:46:26
2841,77,66,Andheri,Connaught Place,7.29,117.76,Card,Cancelled,2026-07-15 02:07:22
2842,833,99,Indiranagar,Connaught Place,6.93,119.23,Card,Completed,2026-07-04 16:44:16
2843,359,211,Banjara Hills,Andheri,4.18,90.64,UPI,Cancelled,2026-04-17 07:29:19
2844,129,157,Indiranagar,Connaught Place,7.09,121.57,Cash,Cancelled,2025-12-17 14:15:52
2845,66,399,Whitefield,Gachibowli,8.3,149.06,UPI,Completed,2026-05-03 16:07:38
2846,421,319,Gachibowli,Connaught Place,10.78,212.74,UPI,Completed,2025-08-17 12:32:01
2847,684,53,Gachibowli,Banjara Hills,15.43,257.68,Card,Cancelled,2026-02-06 19:39:52
2848,74,487,Banjara Hills,Koramangala,24.48,371.25,Cash,Completed,2026-03-15 04:51:01
2849,600,367,Gachibowli,Banjara Hills,29.85,495.03,UPI,Cancelled,2026-03-20 00:12:18
2850,619,374,Andheri,Connaught Place,22.49,371.55,Cash,Cancelled,2025-07-24 02:58:42
2851,482,331,Indiranagar,Banjara Hills,18.84,308.96,Cash,Completed,2026-01-24 22:35:38
2852,986,313,Koramangala,Whitefield,25.06,396.78,Card,Completed,2025-10-23 23:07:46
2853,320,45,Koramangala,Koramangala,18.24,329.48,UPI,Cancelled,2025-09-21 09:09:48
2854,51,282,Whitefield,Banjara Hills,16.53,372.98,Card,Cancelled,2026-06-24 06:16:23
2855,660,95,Banjara Hills,Hitech City,24.2,587.29,Card,Cancelled,2025-11-09 21:11:35
2856,362,110,Whitefield,Indiranagar,10.27,225.46,Cash,Completed,2025-11-18 12:54:05
2857,574,364,Indiranagar,Whitefield,15.67,294.22,UPI,Cancelled,2025-10-01 21:21:32
2858,424,377,Hitech City,Koramangala,22.7,459.48,Card,Cancelled,2026-07-02 10:19:53
2859,105,378,Hitech City,Whitefield,20.79,373.39,UPI,Completed,2025-11-19 21:17:03
2860,526,320,Indiranagar,Hitech City,27.76,652.04,UPI,Cancelled,2025-11-20 17:21:22
2861,277,457,Indiranagar,Connaught Place,13.5,325.38,Cash,Completed,2026-05-23 03:20:52
2862,236,418,Hitech City,Connaught Place,20.8,335.75,Card,Completed,2025-10-29 23:37:11
2863,111,311,Koramangala,Gachibowli,22.79,431.68,Card,Completed,2025-10-03 08:37:16
2864,590,352,Banjara Hills,Banjara Hills,25.15,503.69,Cash,Completed,2026-04-15 09:05:07
2865,41,251,Connaught Place,Connaught Place,7.1,114.58,Card,Cancelled,2025-08-20 22:06:36
2866,490,474,Gachibowli,Koramangala,20.2,492.4,UPI,Completed,2026-04-12 10:47:17
2867,122,419,Indiranagar,Gachibowli,17.11,403.94,UPI,Completed,2025-08-14 03:46:54
2868,859,21,Koramangala,Connaught Place,11.85,228.24,Cash,Completed,2026-01-16 13:08:37
2869,367,463,Gachibowli,Indiranagar,17.18,422.53,Card,Completed,2025-08-03 01:41:23
2870,717,253,Andheri,Andheri,22.72,401.57,UPI,Cancelled,2026-02-05 19:59:46
2871,167,167,Koramangala,Connaught Place,6.15,122.87,Cash,Cancelled,2025-10-13 09:41:37
2872,735,418,Whitefield,Andheri,29.37,653.41,UPI,Cancelled,2026-07-16 06:19:36
2873,529,381,Indiranagar,Hitech City,19.24,389.92,Cash,Completed,2026-04-10 21:35:16
2874,2,116,Whitefield,Connaught Place,27.7,616.31,UPI,Completed,2025-10-28 08:04:34
2875,523,410,Hitech City,Koramangala,6.72,126.36,Cash,Cancelled,2026-02-18 15:45:46
2876,598,423,Indiranagar,Banjara Hills,26.38,433.79,Cash,Cancelled,2025-11-14 01:49:37
2877,434,470,Hitech City,Koramangala,11.96,245.36,UPI,Cancelled,2026-04-25 11:54:45
2878,387,131,Hitech City,Banjara Hills,19.12,305.51,Cash,Completed,2026-01-31 08:49:45
2879,272,435,Connaught Place,Andheri,20.77,470.72,Card,Completed,2025-09-01 21:04:43
2880,358,83,Whitefield,Andheri,17.68,434.26,Card,Completed,2025-12-06 06:34:31
2881,215,313,Hitech City,Andheri,9.38,192.48,Card,Completed,2025-09-25 04:35:22
2882,510,152,Hitech City,Banjara Hills,3.11,53.57,UPI,Cancelled,2026-06-18 22:53:29
2883,80,493,Connaught Place,Indiranagar,23.98,589.11,Card,Completed,2026-02-21 09:11:22
2884,799,437,Gachibowli,Gachibowli,29.19,638.02,Cash,Completed,2026-01-19 15:00:52
2885,689,257,Whitefield,Banjara Hills,11.65,205.49,Card,Completed,2026-04-30 22:09:01
2886,499,475,Banjara Hills,Banjara Hills,28.05,506.21,Cash,Completed,2026-01-24 09:09:56
2887,680,80,Gachibowli,Whitefield,18.4,363.04,UPI,Completed,2025-08-06 08:04:59
2888,58,301,Gachibowli,Indiranagar,9.24,226.18,Cash,Completed,2026-01-17 15:49:44
2889,140,302,Banjara Hills,Banjara Hills,18.63,315.7,Cash,Completed,2025-08-11 03:45:40
2890,772,163,Indiranagar,Koramangala,19.39,351.75,UPI,Completed,2026-03-28 16:00:59
2891,979,488,Whitefield,Banjara Hills,26.86,562.5,UPI,Completed,2026-05-30 14:55:42
2892,267,350,Banjara Hills,Koramangala,23.6,470.82,Card,Cancelled,2026-05-07 05:14:39
2893,7,105,Hitech City,Andheri,24.62,523.3,Cash,Completed,2025-12-18 05:17:31
2894,923,416,Koramangala,Andheri,26.88,649.98,Cash,Completed,2025-08-25 18:16:15
2895,70,111,Whitefield,Indiranagar,22.6,533.51,UPI,Cancelled,2026-01-04 12:28:21
2896,913,23,Hitech City,Whitefield,25.21,523.83,UPI,Completed,2025-12-08 15:18:32
2897,800,109,Whitefield,Banjara Hills,8.83,166.56,Card,Cancelled,2025-12-24 03:31:49
2898,718,12,Indiranagar,Indiranagar,15.77,383.34,UPI,Completed,2026-04-01 23:17:32
2899,822,195,Connaught Place,Gachibowli,28.43,616.77,Card,Completed,2026-01-20 23:48:51
2900,688,447,Hitech City,Indiranagar,4.72,83.35,Card,Completed,2026-05-16 09:26:02
2901,464,448,Indiranagar,Hitech City,29.79,624.25,UPI,Completed,2025-11-11 10:03:00
2902,29,37,Koramangala,Indiranagar,3.51,64.46,Card,Completed,2025-11-28 14:31:51
2903,246,323,Whitefield,Gachibowli,22.04,371.32,Card,Completed,2026-05-15 23:41:22
2904,930,220,Hitech City,Connaught Place,11.03,213.97,UPI,Completed,2026-02-08 17:10:27
2905,900,123,Connaught Place,Connaught Place,8.27,151.13,UPI,Completed,2025-11-30 19:44:20
